Year,Gender,Age,Scenario,Abdominal_obesity,No_abdominal_obesity,Cohort
2030,Women,61,Scenario,0.635831712,0.635831712,1969
2030,Women,62,Scenario,0.634841555,0.634841555,1968
2030,Women,63,Scenario,0.636077888,0.636077888,1967
2030,Women,64,Scenario,0.634821746,0.634821746,1966
2030,Women,65,Scenario,0.637772345,0.637772345,1965
2030,Women,66,Scenario,0.650652808,0.650652808,1964
2030,Women,67,Scenario,0.657135607,0.657135607,1963
2030,Women,68,Scenario,0.6588646,0.6588646,1962
2030,Women,69,Scenario,0.662053036,0.662053036,1961
2030,Women,70,Scenario,0.662616941,0.662616941,1960
2030,Women,71,Scenario,0.654586506,0.654586506,1959
2030,Women,72,Scenario,0.649244288,0.649244288,1958
2030,Women,73,Scenario,0.645806798,0.645806798,1957
2030,Women,74,Scenario,0.642976058,0.642976058,1956
2030,Women,75,Scenario,0.64013793,0.64013793,1955
2030,Women,76,Scenario,0.636984249,0.636984249,1954
2030,Women,77,Scenario,0.633371807,0.633371807,1953
2030,Women,78,Scenario,0.629279073,0.629279073,1952
2030,Women,79,Scenario,0.624794675,0.624794675,1951
2030,Women,80,Scenario,0.620033606,0.620033606,1950
2030,Women,81,Scenario,0.615114099,0.615114099,1949
2030,Women,82,Scenario,0.610153877,0.610153877,1948
2030,Women,83,Scenario,0.605262336,0.605262336,1947
2030,Women,84,Scenario,0.600521354,0.600521354,1946
2030,Women,85,Scenario,0.595997195,0.595997195,1945
2030,Women,86,Scenario,0.591746722,0.591746722,1944
2030,Women,87,Scenario,0.587818915,0.587818915,1943
2030,Women,88,Scenario,0.584256138,0.584256138,1942
2030,Women,89,Scenario,0.581095191,0.581095191,1941
2030,Women,90,Scenario,0.578368176,0.578368176,1940
2030,Women,91,Scenario,0.576103215,0.576103215,1939
2030,Women,92,Scenario,0.574325042,0.574325042,1938
2030,Women,93,Scenario,0.573055495,0.573055495,1937
2030,Women,94,Scenario,0.572313926,0.572313926,1936
2030,Women,95,Scenario,0.572117543,0.572117543,1935
2030,Women,96,Scenario,0.572481696,0.572481696,1934
2030,Women,97,Scenario,0.573420124,0.573420124,1933
2030,Women,98,Scenario,0.574945158,0.574945158,1932
2030,Women,99,Scenario,0.577067896,0.577067896,1931
2030,Women,100,Scenario,0.579798355,0.579798355,1930
2031,Men,35,Scenario,0.322415569,0.322415569,1996
2031,Men,36,Scenario,0.341309913,0.341309913,1995
2031,Men,37,Scenario,0.359079106,0.359079106,1994
2031,Men,38,Scenario,0.375723417,0.375723417,1993
2031,Men,39,Scenario,0.391243237,0.391243237,1992
2031,Men,40,Scenario,0.405639113,0.405639113,1991
2031,Men,41,Scenario,0.41891181,0.41891181,1990
2031,Men,42,Scenario,0.431062385,0.431062385,1989
2031,Men,43,Scenario,0.442092297,0.442092297,1988
2031,Men,44,Scenario,0.45200356,0.45200356,1987
2031,Men,45,Scenario,0.460798961,0.460798961,1986
2031,Men,46,Scenario,0.468482374,0.468482374,1985
2031,Men,47,Scenario,0.475059211,0.475059211,1984
2031,Men,48,Scenario,0.480537793,0.480537793,1983
2031,Men,49,Scenario,0.484932226,0.484932226,1982
2031,Men,50,Scenario,0.488260847,0.488260847,1981
2031,Men,51,Scenario,0.490546172,0.490546172,1980
2031,Men,52,Scenario,0.491815684,0.491815684,1979
2031,Men,53,Scenario,0.492100939,0.492100939,1978
2031,Men,54,Scenario,0.491429652,0.491429652,1977
2031,Men,55,Scenario,0.489820048,0.489820048,1976
2031,Men,56,Scenario,0.487263247,0.487263247,1975
2031,Men,57,Scenario,0.48366003,0.48366003,1974
2031,Men,58,Scenario,0.478545087,0.478545087,1973
2031,Men,59,Scenario,0.470760791,0.470760791,1972
2031,Men,60,Scenario,0.465004878,0.465004878,1971
2031,Men,61,Scenario,0.462422592,0.462422592,1970
2031,Men,62,Scenario,0.45798659,0.45798659,1969
2031,Men,63,Scenario,0.451336933,0.451336933,1968
2031,Men,64,Scenario,0.444162167,0.444162167,1967
2031,Men,65,Scenario,0.436309723,0.436309723,1966
2031,Men,66,Scenario,0.422079364,0.422079364,1965
2031,Men,67,Scenario,0.412857757,0.412857757,1964
2031,Men,68,Scenario,0.407144887,0.407144887,1963
2031,Men,69,Scenario,0.400337315,0.400337315,1962
2031,Men,70,Scenario,0.397104089,0.397104089,1961
2031,Men,71,Scenario,0.403859114,0.403859114,1960
2031,Men,72,Scenario,0.405277852,0.405277852,1959
2031,Men,73,Scenario,0.403257488,0.403257488,1958
2031,Men,74,Scenario,0.399554185,0.399554185,1957
2031,Men,75,Scenario,0.3948834,0.3948834,1956
2031,Men,76,Scenario,0.389565077,0.389565077,1955
2031,Men,77,Scenario,0.38372656,0.38372656,1954
2031,Men,78,Scenario,0.377363147,0.377363147,1953
2031,Men,79,Scenario,0.370355131,0.370355131,1952
2031,Men,80,Scenario,0.362560046,0.362560046,1951
2031,Men,81,Scenario,0.353836893,0.353836893,1950
2031,Men,82,Scenario,0.344049182,0.344049182,1949
2031,Men,83,Scenario,0.333072872,0.333072872,1948
2031,Men,84,Scenario,0.320817265,0.320817265,1947
2031,Men,85,Scenario,0.307210219,0.307210219,1946
2031,Men,86,Scenario,0.292190562,0.292190562,1945
2031,Men,87,Scenario,0.275706129,0.275706129,1944
2031,Men,88,Scenario,0.257712179,0.257712179,1943
2031,Men,89,Scenario,0.238170124,0.238170124,1942
2031,Men,90,Scenario,0.217046508,0.217046508,1941
2031,Men,91,Scenario,0.194312179,0.194312179,1940
2031,Men,92,Scenario,0.169941614,0.169941614,1939
2031,Men,93,Scenario,0.143912368,0.143912368,1938
2031,Men,94,Scenario,0.116204625,0.116204625,1937
2031,Men,95,Scenario,0.086800819,0.086800819,1936
2031,Men,96,Scenario,0.055685322,0.055685322,1935
2031,Men,97,Scenario,0.04016733,0.04016733,1934
2031,Men,98,Scenario,0.023849005,0.023849005,1933
2031,Men,99,Scenario,0.023849005,0.023849005,1932
2031,Men,100,Scenario,0.023849005,0.023849005,1931
2031,Women,35,Scenario,0.572565764,0.572565764,1996
2031,Women,36,Scenario,0.571945305,0.571945305,1995
2031,Women,37,Scenario,0.571684613,0.571684613,1994
2031,Women,38,Scenario,0.571780808,0.571780808,1993
2031,Women,39,Scenario,0.572230537,0.572230537,1992
2031,Women,40,Scenario,0.573029874,0.573029874,1991
2031,Women,41,Scenario,0.574174187,0.574174187,1990
2031,Women,42,Scenario,0.575657967,0.575657967,1989
2031,Women,43,Scenario,0.577474603,0.577474603,1988
2031,Women,44,Scenario,0.579616085,0.579616085,1987
2031,Women,45,Scenario,0.582072602,0.582072602,1986
2031,Women,46,Scenario,0.584832002,0.584832002,1985
2031,Women,47,Scenario,0.587879049,0.587879049,1984
2031,Women,48,Scenario,0.591192961,0.591192961,1983
2031,Women,49,Scenario,0.594742395,0.594742395,1982
2031,Women,50,Scenario,0.598489845,0.598489845,1981
2031,Women,51,Scenario,0.602392735,0.602392735,1980
2031,Women,52,Scenario,0.606402975,0.606402975,1979
2031,Women,53,Scenario,0.610471084,0.610471084,1978
2031,Women,54,Scenario,0.614566739,0.614566739,1977
2031,Women,55,Scenario,0.618687063,0.618687063,1976
2031,Women,56,Scenario,0.622883418,0.622883418,1975
2031,Women,57,Scenario,0.62735573,0.62735573,1974
2031,Women,58,Scenario,0.632832433,0.632832433,1973
2031,Women,59,Scenario,0.640802482,0.640802482,1972
2031,Women,60,Scenario,0.643350794,0.643350794,1971
2031,Women,61,Scenario,0.637802681,0.637802681,1970
2031,Women,62,Scenario,0.636764211,0.636764211,1969
2031,Women,63,Scenario,0.637951591,0.637951591,1968
2031,Women,64,Scenario,0.636607193,0.636607193,1967
2031,Women,65,Scenario,0.639493049,0.639493049,1966
2031,Women,66,Scenario,0.652313619,0.652313619,1965
2031,Women,67,Scenario,0.658751623,0.658751623,1964
2031,Women,68,Scenario,0.660426778,0.660426778,1963
2031,Women,69,Scenario,0.663542615,0.663542615,1962
2031,Women,70,Scenario,0.664067363,0.664067363,1961
2031,Women,71,Scenario,0.655984328,0.655984328,1960
2031,Women,72,Scenario,0.650628272,0.650628272,1959
2031,Women,73,Scenario,0.647206707,0.647206707,1958
2031,Women,74,Scenario,0.644414629,0.644414629,1957
2031,Women,75,Scenario,0.641635233,0.641635233,1956
2031,Women,76,Scenario,0.638559235,0.638559235,1955
2031,Women,77,Scenario,0.635043033,0.635043033,1954
2031,Women,78,Scenario,0.631065169,0.631065169,1953
2031,Women,79,Scenario,0.626714751,0.626714751,1952
2031,Women,80,Scenario,0.622107319,0.622107319,1951
2031,Women,81,Scenario,0.617361639,0.617361639,1950
2031,Women,82,Scenario,0.612595941,0.612595941,1949
2031,Women,83,Scenario,0.607920076,0.607920076,1948
2031,Women,84,Scenario,0.603416253,0.603416253,1947
2031,Women,85,Scenario,0.599150993,0.599150993,1946
2031,Women,86,Scenario,0.595181379,0.595181379,1945
2031,Women,87,Scenario,0.591556576,0.591556576,1944
2031,Women,88,Scenario,0.588319104,0.588319104,1943
2031,Women,89,Scenario,0.585505899,0.585505899,1942
2031,Women,90,Scenario,0.583149181,0.583149181,1941
2031,Women,91,Scenario,0.581277173,0.581277173,1940
2031,Women,92,Scenario,0.579914698,0.579914698,1939
2031,Women,93,Scenario,0.579083672,0.579083672,1938
2031,Women,94,Scenario,0.578803515,0.578803515,1937
2031,Women,95,Scenario,0.579091496,0.579091496,1936
2031,Women,96,Scenario,0.579963019,0.579963019,1935
2031,Women,97,Scenario,0.58143187,0.58143187,1934
2031,Women,98,Scenario,0.583510424,0.583510424,1933
2031,Women,99,Scenario,0.586209818,0.586209818,1932
2031,Women,100,Scenario,0.589540102,0.589540102,1931
2032,Men,35,Scenario,0.324246401,0.324246401,1997
2032,Men,36,Scenario,0.34323015,0.34323015,1996
2032,Men,37,Scenario,0.36108272,0.36108272,1995
2032,Men,38,Scenario,0.377804366,0.377804366,1994
2032,Men,39,Scenario,0.393395456,0.393395456,1993
2032,Men,40,Scenario,0.407856519,0.407856519,1992
2032,Men,41,Scenario,0.421188296,0.421188296,1991
2032,Men,42,Scenario,0.43339182,0.43339182,1990
2032,Men,43,Scenario,0.444468524,0.444468524,1989
2032,Men,44,Scenario,0.454420394,0.454420394,1988
2032,Men,45,Scenario,0.463250188,0.463250188,1987
2032,Men,46,Scenario,0.470961752,0.470961752,1986
2032,Men,47,Scenario,0.47756047,0.47756047,1985
2032,Men,48,Scenario,0.483054642,0.483054642,1984
2032,Men,49,Scenario,0.487458368,0.487458368,1983
2032,Men,50,Scenario,0.490789998,0.490789998,1982
2032,Men,51,Scenario,0.493072095,0.493072095,1981
2032,Men,52,Scenario,0.494332227,0.494332227,1980
2032,Men,53,Scenario,0.49460209,0.49460209,1979
2032,Men,54,Scenario,0.493909624,0.493909624,1978
2032,Men,55,Scenario,0.492273328,0.492273328,1977
2032,Men,56,Scenario,0.489684567,0.489684567,1976
2032,Men,57,Scenario,0.486044014,0.486044014,1975
2032,Men,58,Scenario,0.480884276,0.480884276,1974
2032,Men,59,Scenario,0.473040086,0.473040086,1973
2032,Men,60,Scenario,0.467231733,0.467231733,1972
2032,Men,61,Scenario,0.464617919,0.464617919,1971
2032,Men,62,Scenario,0.460141278,0.460141278,1970
2032,Men,63,Scenario,0.45343226,0.45343226,1969
2032,Men,64,Scenario,0.446189022,0.446189022,1968
2032,Men,65,Scenario,0.438282867,0.438282867,1967
2032,Men,66,Scenario,0.423984037,0.423984037,1966
2032,Men,67,Scenario,0.414703069,0.414703069,1965
2032,Men,68,Scenario,0.408949561,0.408949561,1964
2032,Men,69,Scenario,0.40211046,0.40211046,1963
2032,Men,70,Scenario,0.398824793,0.398824793,1962
2032,Men,71,Scenario,0.405519926,0.405519926,1961
2032,Men,72,Scenario,0.406893869,0.406893869,1960
2032,Men,73,Scenario,0.404836169,0.404836169,1959
2032,Men,74,Scenario,0.401100906,0.401100906,1958
2032,Men,75,Scenario,0.396403428,0.396403428,1957
2032,Men,76,Scenario,0.391063925,0.391063925,1956
2032,Men,77,Scenario,0.385210016,0.385210016,1955
2032,Men,78,Scenario,0.378837224,0.378837224,1954
2032,Men,79,Scenario,0.37182598,0.37182598,1953
2032,Men,80,Scenario,0.364033905,0.364033905,1952
2032,Men,81,Scenario,0.355320044,0.355320044,1951
2032,Men,82,Scenario,0.345547922,0.345547922,1950
2032,Men,83,Scenario,0.334593493,0.334593493,1949
2032,Men,84,Scenario,0.322366037,0.322366037,1948
2032,Men,85,Scenario,0.308793384,0.308793384,1947
2032,Men,86,Scenario,0.293814335,0.293814335,1946
2032,Men,87,Scenario,0.277376694,0.277376694,1945
2032,Men,88,Scenario,0.259435693,0.259435693,1944
2032,Men,89,Scenario,0.239952718,0.239952718,1943
2032,Men,90,Scenario,0.218894289,0.218894289,1942
2032,Men,91,Scenario,0.196231231,0.196231231,1941
2032,Men,92,Scenario,0.171937999,0.171937999,1940
2032,Men,93,Scenario,0.145992131,0.145992131,1939
2032,Men,94,Scenario,0.118373793,0.118373793,1938
2032,Men,95,Scenario,0.089065402,0.089065402,1937
2032,Men,96,Scenario,0.058051317,0.058051317,1936
2032,Men,97,Scenario,0.04264072,0.04264072,1935
2032,Men,98,Scenario,0.026435759,0.026435759,1934
2032,Men,99,Scenario,0.00943117,0.00943117,1933
2032,Men,100,Scenario,0.00943117,0.00943117,1932
2032,Women,35,Scenario,0.575301318,0.575301318,1997
2032,Women,36,Scenario,0.574612792,0.574612792,1996
2032,Women,37,Scenario,0.574285485,0.574285485,1995
2032,Women,38,Scenario,0.574316589,0.574316589,1994
2032,Women,39,Scenario,0.574702835,0.574702835,1993
2032,Women,40,Scenario,0.575440392,0.575440392,1992
2032,Women,41,Scenario,0.576524733,0.576524733,1991
2032,Women,42,Scenario,0.577950467,0.577950467,1990
2032,Women,43,Scenario,0.579711119,0.579711119,1989
2032,Women,44,Scenario,0.581798828,0.581798828,1988
2032,Women,45,Scenario,0.584203957,0.584203957,1987
2032,Women,46,Scenario,0.586914545,0.586914545,1986
2032,Women,47,Scenario,0.589915574,0.589915574,1985
2032,Women,48,Scenario,0.593186519,0.593186519,1984
2032,Women,49,Scenario,0.59669635,0.59669635,1983
2032,Women,50,Scenario,0.600407876,0.600407876,1982
2032,Women,51,Scenario,0.604278799,0.604278799,1981
2032,Women,52,Scenario,0.608261252,0.608261252,1980
2032,Women,53,Scenario,0.612305839,0.612305839,1979
2032,Women,54,Scenario,0.616381917,0.616381917,1978
2032,Women,55,Scenario,0.620485883,0.620485883,1977
2032,Women,56,Scenario,0.624667947,0.624667947,1976
2032,Women,57,Scenario,0.629126434,0.629126434,1975
2032,Women,58,Scenario,0.634588571,0.634588571,1974
2032,Women,59,Scenario,0.642550042,0.642550042,1973
2032,Women,60,Scenario,0.645103234,0.645103234,1972
2032,Women,61,Scenario,0.639546543,0.639546543,1971
2032,Women,62,Scenario,0.638493507,0.638493507,1970
2032,Women,63,Scenario,0.639694086,0.639694086,1969
2032,Women,64,Scenario,0.638390759,0.638390759,1968
2032,Women,65,Scenario,0.641244879,0.641244879,1967
2032,Women,66,Scenario,0.653973064,0.653973064,1966
2032,Women,67,Scenario,0.660367639,0.660367639,1965
2032,Women,68,Scenario,0.661990324,0.661990324,1964
2032,Women,69,Scenario,0.665001068,0.665001068,1963
2032,Women,70,Scenario,0.665525816,0.665525816,1962
2032,Women,71,Scenario,0.657547873,0.657547873,1961
2032,Women,72,Scenario,0.652244288,0.652244288,1960
2032,Women,73,Scenario,0.648848208,0.648848208,1959
2032,Women,74,Scenario,0.646070767,0.646070767,1958
2032,Women,75,Scenario,0.643300599,0.643300599,1957
2032,Women,76,Scenario,0.640230414,0.640230414,1956
2032,Women,77,Scenario,0.636717124,0.636717124,1955
2032,Women,78,Scenario,0.6327389,0.6327389,1954
2032,Women,79,Scenario,0.62838375,0.62838375,1953
2032,Women,80,Scenario,0.623766034,0.623766034,1952
2032,Women,81,Scenario,0.619003409,0.619003409,1951
2032,Women,82,Scenario,0.614213073,0.614213073,1950
2032,Women,83,Scenario,0.609503975,0.609503975,1949
2032,Women,84,Scenario,0.604957683,0.604957683,1948
2032,Women,85,Scenario,0.600640231,0.600640231,1947
2032,Women,86,Scenario,0.596608292,0.596608292,1946
2032,Women,87,Scenario,0.59291069,0.59291069,1945
2032,Women,88,Scenario,0.589589659,0.589589659,1944
2032,Women,89,Scenario,0.586681889,0.586681889,1943
2032,Women,90,Scenario,0.58421939,0.58421939,1942
2032,Women,91,Scenario,0.582230205,0.582230205,1941
2032,Women,92,Scenario,0.580739,0.580739,1940
2032,Women,93,Scenario,0.579767555,0.579767555,1939
2032,Women,94,Scenario,0.579335169,0.579335169,1938
2032,Women,95,Scenario,0.579459006,0.579459006,1937
2032,Women,96,Scenario,0.580154378,0.580154378,1936
2032,Women,97,Scenario,0.581434988,0.581434988,1935
2032,Women,98,Scenario,0.583313136,0.583313136,1934
2032,Women,99,Scenario,0.585799894,0.585799894,1933
2032,Women,100,Scenario,0.588905253,0.588905253,1932
2033,Men,35,Scenario,0.326246401,0.326246401,1998
2033,Men,36,Scenario,0.34523015,0.34523015,1997
2033,Men,37,Scenario,0.36308272,0.36308272,1996
2033,Men,38,Scenario,0.379804366,0.379804366,1995
2033,Men,39,Scenario,0.395395456,0.395395456,1994
2033,Men,40,Scenario,0.409856519,0.409856519,1993
2033,Men,41,Scenario,0.423188296,0.423188296,1992
2033,Men,42,Scenario,0.43539182,0.43539182,1991
2033,Men,43,Scenario,0.446468524,0.446468524,1990
2033,Men,44,Scenario,0.456420394,0.456420394,1989
2033,Men,45,Scenario,0.465250188,0.465250188,1988
2033,Men,46,Scenario,0.472961752,0.472961752,1987
2033,Men,47,Scenario,0.47956047,0.47956047,1986
2033,Men,48,Scenario,0.485054642,0.485054642,1985
2033,Men,49,Scenario,0.489458368,0.489458368,1984
2033,Men,50,Scenario,0.492789998,0.492789998,1983
2033,Men,51,Scenario,0.495072095,0.495072095,1982
2033,Men,52,Scenario,0.496332227,0.496332227,1981
2033,Men,53,Scenario,0.49660209,0.49660209,1980
2033,Men,54,Scenario,0.495909624,0.495909624,1979
2033,Men,55,Scenario,0.494273328,0.494273328,1978
2033,Men,56,Scenario,0.491684567,0.491684567,1977
2033,Men,57,Scenario,0.488044014,0.488044014,1976
2033,Men,58,Scenario,0.482884276,0.482884276,1975
2033,Men,59,Scenario,0.475040086,0.475040086,1974
2033,Men,60,Scenario,0.469231733,0.469231733,1973
2033,Men,61,Scenario,0.466617919,0.466617919,1972
2033,Men,62,Scenario,0.462141278,0.462141278,1971
2033,Men,63,Scenario,0.45543226,0.45543226,1970
2033,Men,64,Scenario,0.448189022,0.448189022,1969
2033,Men,65,Scenario,0.440289018,0.440289018,1968
2033,Men,66,Scenario,0.426018552,0.426018552,1967
2033,Men,67,Scenario,0.416741741,0.416741741,1966
2033,Men,68,Scenario,0.410982709,0.410982709,1965
2033,Men,69,Scenario,0.404147736,0.404147736,1964
2033,Men,70,Scenario,0.400835214,0.400835214,1963
2033,Men,71,Scenario,0.407457747,0.407457747,1962
2033,Men,72,Scenario,0.408777852,0.408777852,1961
2033,Men,73,Scenario,0.406676078,0.406676078,1960
2033,Men,74,Scenario,0.402899477,0.402899477,1959
2033,Men,75,Scenario,0.398160731,0.398160731,1958
2033,Men,76,Scenario,0.392778912,0.392778912,1957
2033,Men,77,Scenario,0.386881243,0.386881243,1956
2033,Men,78,Scenario,0.38046332,0.38046332,1955
2033,Men,79,Scenario,0.373406056,0.373406056,1954
2033,Men,80,Scenario,0.365567618,0.365567618,1953
2033,Men,81,Scenario,0.356807584,0.356807584,1952
2033,Men,82,Scenario,0.346989986,0.346989986,1951
2033,Men,83,Scenario,0.335991233,0.335991233,1950
2033,Men,84,Scenario,0.323720936,0.323720936,1949
2033,Men,85,Scenario,0.310107183,0.310107183,1948
2033,Men,86,Scenario,0.295088992,0.295088992,1947
2033,Men,87,Scenario,0.278614354,0.278614354,1946
2033,Men,88,Scenario,0.260638658,0.260638658,1945
2033,Men,89,Scenario,0.241123426,0.241123426,1944
2033,Men,90,Scenario,0.220035294,0.220035294,1943
2033,Men,91,Scenario,0.197345189,0.197345189,1942
2033,Men,92,Scenario,0.173027655,0.173027655,1941
2033,Men,93,Scenario,0.147060308,0.147060308,1940
2033,Men,94,Scenario,0.119423382,0.119423382,1939
2033,Men,95,Scenario,0.090099355,0.090099355,1938
2033,Men,96,Scenario,0.05907264,0.05907264,1937
2033,Men,97,Scenario,0.043652466,0.043652466,1936
2033,Men,98,Scenario,0.027441026,0.027441026,1935
2033,Men,99,Scenario,0.010433092,0.010433092,1934
2033,Men,100,Scenario,0.010433092,0.010433092,1933
2033,Women,35,Scenario,0.5791041,0.5791041,1998
2033,Women,36,Scenario,0.578204831,0.578204831,1997
2033,Women,37,Scenario,0.577677384,0.577677384,1996
2033,Women,38,Scenario,0.577518911,0.577518911,1995
2033,Women,39,Scenario,0.577726099,0.577726099,1994
2033,Women,40,Scenario,0.578295062,0.578295062,1993
2033,Women,41,Scenario,0.579221214,0.579221214,1992
2033,Women,42,Scenario,0.580499096,0.580499096,1991
2033,Women,43,Scenario,0.582122148,0.582122148,1990
2033,Women,44,Scenario,0.584082416,0.584082416,1989
2033,Women,45,Scenario,0.586370147,0.586370147,1988
2033,Women,46,Scenario,0.588973246,0.588973246,1987
2033,Women,47,Scenario,0.59187653,0.59187653,1986
2033,Women,48,Scenario,0.595059263,0.595059263,1985
2033,Women,49,Scenario,0.598490112,0.598490112,1984
2033,Women,50,Scenario,0.602131543,0.602131543,1983
2033,Women,51,Scenario,0.605940888,0.605940888,1982
2033,Women,52,Scenario,0.609869888,0.609869888,1981
2033,Women,53,Scenario,0.61386878,0.61386878,1980
2033,Women,54,Scenario,0.617906795,0.617906795,1979
2033,Women,55,Scenario,0.621980504,0.621980504,1978
2033,Women,56,Scenario,0.62614078,0.62614078,1977
2033,Women,57,Scenario,0.630587762,0.630587762,1976
2033,Women,58,Scenario,0.636054056,0.636054056,1975
2033,Women,59,Scenario,0.644043891,0.644043891,1974
2033,Women,60,Scenario,0.646603234,0.646603234,1973
2033,Women,61,Scenario,0.641046543,0.641046543,1972
2033,Women,62,Scenario,0.639993507,0.639993507,1971
2033,Women,63,Scenario,0.641194086,0.641194086,1970
2033,Women,64,Scenario,0.639890759,0.639890759,1969
2033,Women,65,Scenario,0.642744879,0.642744879,1968
2033,Women,66,Scenario,0.655473064,0.655473064,1967
2033,Women,67,Scenario,0.661867639,0.661867639,1966
2033,Women,68,Scenario,0.663490324,0.663490324,1965
2033,Women,69,Scenario,0.666501068,0.666501068,1964
2033,Women,70,Scenario,0.667019665,0.667019665,1963
2033,Women,71,Scenario,0.659013358,0.659013358,1962
2033,Women,72,Scenario,0.653705616,0.653705616,1961
2033,Women,73,Scenario,0.650321041,0.650321041,1960
2033,Women,74,Scenario,0.647565387,0.647565387,1959
2033,Women,75,Scenario,0.644825477,0.644825477,1958
2033,Women,76,Scenario,0.641793354,0.641793354,1957
2033,Women,77,Scenario,0.638325761,0.638325761,1956
2033,Women,78,Scenario,0.63440099,0.63440099,1955
2033,Women,79,Scenario,0.630107417,0.630107417,1954
2033,Women,80,Scenario,0.625559796,0.625559796,1953
2033,Women,81,Scenario,0.620876152,0.620876152,1952
2033,Women,82,Scenario,0.616174029,0.616174029,1951
2033,Women,83,Scenario,0.611562675,0.611562675,1950
2033,Women,84,Scenario,0.607123873,0.607123873,1949
2033,Women,85,Scenario,0.602923818,0.602923818,1948
2033,Women,86,Scenario,0.599019321,0.599019321,1947
2033,Women,87,Scenario,0.595459319,0.595459319,1946
2033,Women,88,Scenario,0.592286141,0.592286141,1945
2033,Women,89,Scenario,0.589536559,0.589536559,1944
2033,Women,90,Scenario,0.587242654,0.587242654,1943
2033,Women,91,Scenario,0.585432528,0.585432528,1942
2033,Women,92,Scenario,0.584130899,0.584130899,1941
2033,Women,93,Scenario,0.583359594,0.583359594,1940
2033,Women,94,Scenario,0.583137951,0.583137951,1939
2033,Women,95,Scenario,0.583483169,0.583483169,1938
2033,Women,96,Scenario,0.584410592,0.584410592,1937
2033,Women,97,Scenario,0.585933949,0.585933949,1936
2033,Women,98,Scenario,0.588065566,0.588065566,1935
2033,Women,99,Scenario,0.590816535,0.590816535,1934
2033,Women,100,Scenario,0.594196869,0.594196869,1933
2034,Men,35,Scenario,0.327693209,0.327693209,1999
2034,Men,36,Scenario,0.346806288,0.346806288,1998
2034,Men,37,Scenario,0.364780477,0.364780477,1997
2034,Men,38,Scenario,0.381616001,0.381616001,1996
2034,Men,39,Scenario,0.397313198,0.397313198,1995
2034,Men,40,Scenario,0.411872557,0.411872557,1994
2034,Men,41,Scenario,0.42529478,0.42529478,1993
2034,Men,42,Scenario,0.437580852,0.437580852,1992
2034,Men,43,Scenario,0.448732152,0.448732152,1991
2034,Men,44,Scenario,0.458750605,0.458750605,1990
2034,Men,45,Scenario,0.467638897,0.467638897,1989
2034,Men,46,Scenario,0.475400791,0.475400791,1988
2034,Men,47,Scenario,0.482041578,0.482041578,1987
2034,Men,48,Scenario,0.487569438,0.487569438,1986
2034,Men,49,Scenario,0.491998319,0.491998319,1985
2034,Men,50,Scenario,0.495346407,0.495346407,1984
2034,Men,51,Scenario,0.497636102,0.497636102,1983
2034,Men,52,Scenario,0.498894817,0.498894817,1982
2034,Men,53,Scenario,0.499154137,0.499154137,1981
2034,Men,54,Scenario,0.498442049,0.498442049,1980
2034,Men,55,Scenario,0.496777278,0.496777278,1979
2034,Men,56,Scenario,0.494151643,0.494151643,1978
2034,Men,57,Scenario,0.49046667,0.49046667,1977
2034,Men,58,Scenario,0.485256612,0.485256612,1976
2034,Men,59,Scenario,0.477356659,0.477356659,1975
2034,Men,60,Scenario,0.471462858,0.471462858,1974
2034,Men,61,Scenario,0.468716552,0.468716552,1973
2034,Men,62,Scenario,0.464141278,0.464141278,1972
2034,Men,63,Scenario,0.457333627,0.457333627,1971
2034,Men,64,Scenario,0.449957897,0.449957897,1970
2034,Men,65,Scenario,0.441972446,0.441972446,1969
2034,Men,66,Scenario,0.427646216,0.427646216,1968
2034,Men,67,Scenario,0.418319085,0.418319085,1967
2034,Men,68,Scenario,0.412510372,0.412510372,1966
2034,Men,69,Scenario,0.405631164,0.405631164,1965
2034,Men,70,Scenario,0.402291787,0.402291787,1964
2034,Men,71,Scenario,0.408890084,0.408890084,1963
2034,Men,72,Scenario,0.410200508,0.410200508,1962
2034,Men,73,Scenario,0.408103154,0.408103154,1961
2034,Men,74,Scenario,0.404343427,0.404343427,1960
2034,Men,75,Scenario,0.399633156,0.399633156,1959
2034,Men,76,Scenario,0.394290958,0.394290958,1958
2034,Men,77,Scenario,0.388443832,0.388443832,1957
2034,Men,78,Scenario,0.382087326,0.382087326,1956
2034,Men,79,Scenario,0.375102465,0.375102465,1955
2034,Men,80,Scenario,0.36734757,0.36734757,1954
2034,Men,81,Scenario,0.35868238,0.35868238,1953
2034,Men,82,Scenario,0.348971093,0.348971093,1952
2034,Men,83,Scenario,0.338090273,0.338090273,1951
2034,Men,84,Scenario,0.325949645,0.325949645,1950
2034,Men,85,Scenario,0.312477393,0.312477393,1949
2034,Men,86,Scenario,0.29761262,0.29761262,1948
2034,Men,87,Scenario,0.281303386,0.281303386,1947
2034,Men,88,Scenario,0.263505142,0.263505142,1946
2034,Men,89,Scenario,0.244179464,0.244179464,1945
2034,Men,90,Scenario,0.223293035,0.223293035,1944
2034,Men,91,Scenario,0.200816824,0.200816824,1943
2034,Men,92,Scenario,0.176725412,0.176725412,1942
2034,Men,93,Scenario,0.150996446,0.150996446,1941
2034,Men,94,Scenario,0.123610189,0.123610189,1940
2034,Men,95,Scenario,0.094549145,0.094549145,1939
2034,Men,96,Scenario,0.063797749,0.063797749,1938
